ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
277	Rat	MALAT-1	lncRNA	IL-1¦Â	articular cartilage inflammation	primary articular chondrocytes culture	IL-1¦Â?treatmrnt	"In response to IL-1¦Â induction, articular chondrocytes showed reduced MALAT-1 expression; moreover, obvious cartilage injury was observed with decreased chondrocyte viability and Col II expression and elevated chondrocyte apoptosis, MMP-13 expression, and p-JNK expression."	31111559
278	Rat	MALAT1EZH2	lncRNA	cecal ligation and puncture (CLP)	sepsis	Sprague-Dawley (SD) rats	cecal ligation and puncture (CLP) treatment	upregulated	28831768
279	Rat	MALAT1EZH2	lncRNA	lipopolysaccharide (LPS)	sepsis	cardiac microvascular endothelial cells (CMVECs)	lipopolysaccharide (LPS) treatment	upregulated	28831769
280	Rat	MANTIS	lncRNA	monocrotaline (MCT)	idiopathic pulmonary arterial hypertension	human umbilical vein endothelial cells	monocrotaline treatment	downregulated	28351900
281	Rat	MEG3	lncRNA	hypoxia	acute myocardial infarction (AMI)	H9c2 cells	hypoxia treatment	upregulated	28731278
282	Rat	MEG3	lncRNA	hypoxia	acute myocardial infarction (AMI)	rat cardiomyocyte-drived H9c2 cells	hypoxia	upregulated	28731278
283	Rat	MEG3	lncRNA	hypoxia	acute myocardial infarction (AMI)	H9c2 cells	hypoxia induce	"The expression levels of MEG3 and TRPV4 were significantly increased, whereas miR-325-3p expression levels were significantly decreased in hypoxic H9c2 cells compared with normoxic H9c2 cells."	33179099
284	Rat	MEG3	lncRNA	oxygen glucose deprivation (OGD)	apoptosis	H9c2 cells	oxygen and glucose deprivation (OGD) induce treatment	upregulated	31184214
285	Rat	MEG3	lncRNA	salvianolic acid B (Sal B)	apoptosis	hypoxia-induced H9c2 cells	?Salvianolic acid B (Sal-B) treatment	downregulated	31184214
286	Rat	MEG3	lncRNA	high glucose (HG)	cardiomyocytes injury	Primary cultures of ventricular myocytes	high glucose (HG) treatment	The downregulated of MEG3 could attenuate cardiomyocytes injury and apoptosis induced by HG.	31539151
287	Rat	MEG3	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral infarction (CI)	rat brain microvascular endothelial cells (RBMVECs)	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	28634073
288	Rat	MEG3	lncRNA	hypoxia	cerebral ischemia/reperfusion (I/R) injury	brain tissues	middle cerebral artery occlusion (MCAO) induce	upregulated	30841460
289	Rat	MEG3	lncRNA	N-acetyl-L-cysteine (NAC)	cirrhotic neuropathy	thiacetamide (TAA)-treated rats liver tissues and sciatic nerve	N-acetylcysteine (NAC) treatment	downregulated	31751619
290	Rat	MEG3	lncRNA	thioacetamide (TAA)	cirrhotic neuropathy	liver tissues and sciatic nerve	thiacetamide (TAA) treatment	upregulated	31751619
291	Rat	MEG3	lncRNA	streptozocin (STZ)	diabetes-related cognitive impairments	PC12 cells	streptozotocin (STZ) treatment	"Here, it was observed that MEG3 was significantly downregulated in STZ (streptozotocin)-induced diabetic rats"	33843209
292	Rat	MEG3	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	rat kidney tissues	streptozotocin treatment	downregulated	31799068
293	Rat	MEG3	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	microvascular endothelial cells	high glucose (HG) treatment	DNMT1-mediated lncRNA MEG3 methylation accelerates endothelial-mesenchymal transition in diabetic retinopathy through the PI3K/Akt/mTOR signaling pathway	33284093
294	Rat	MEG3	lncRNA	streptozocin (STZ)	diabetic retinopathy (DR)	retinal lesions	streptozotocin treatment	DNMT1-mediated lncRNA MEG3 methylation accelerates endothelial-mesenchymal transition in diabetic retinopathy through the PI3K/Akt/mTOR signaling pathway	33284093
295	Rat	MEG3	lncRNA	hypoxia	hypoxia-induced injury	pheochromocytoma-12 (PC12) cell	hypoxia induce	upregulated	31392726
296	Rat	MEG3	lncRNA	hypoxia	hypoxia-induced injury	PC12 cells	hypoxia treatment	MEG3 silencing suppresses hypoxia-induced PC12 cell injury by inhibiting TIMP2 promoter methylation.	31392726
297	Rat	MEG3	lncRNA	hyperoxia	hypoxic/ischemic brain damage (HIBD)	PC12 cells	hypoxia treatment	Silencing MEG3 protects PC12 cells from hypoxic injury by targeting miR-21.	32050796
298	Rat	MEG3	lncRNA	platelet-derived growth factor (PDGF)	intimal hyperplasia (IH)	vascular smooth muscle cell (VSMCs)	Platelet derived growth factor (PDGF)-BB treatment	PDGF-BB decreasedthe expression of MEG3	30156956
299	Rat	MEG3	lncRNA	hypoxia	ischemic stroke (IS)	mouse brain tissues	middle cerebral artery occlusion (MCAO)	upregulated	31794744
300	Rat	MEG3	lncRNA	platelet derived growth factor-BB (PDGF-BB)	ischemia/reperfusion (I/R) injury	vascular smooth muscle cell (VSMCs)	Platelet derived growth factor (PDGF)-BB treatment	downregulated	30156956
301	Rat	MEG3	lncRNA	hypoxia	ischemic stroke (IS)	Sprague¨CDawley rats brain tissues	middle cerebral artery occlusion (MCAO) treatment	downregulated in brain tissues	27900677
302	Rat	MEG3	lncRNA	thioacetamide (TAA)	liver cirrhosis	liver tissues	thiacetamide (TAA) treatment	upregulated	31751619
303	Rat	MEG3	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	rat H9C2 cells	hypoxia induce	downregulated of MEG3 protects myocardial cells against I/R-induced apoptosis through miR-7-5p/PARP1 pathway	31366567
304	Rat	MEG3	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	The myocardial A10 cell lines	hypoxia induce	upregulated	31389596
305	Rat	MEG3	lncRNA	IL-1¦Â	osteoarthritis (OA)	rat chondrocytes	IL-1¦Â treatment	downregulated	31253047
306	Rat	MEG3	lncRNA	nickel oxide nanoparticles (NiO NPs)	lung fibrosis	lung tissues	Nickel oxide nanoparticles (NiO NPs) treatment	downregulated	33547861
307	Rat	MEG3	lncRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	rheumatoid arthritis (RA)	synovial tissues and fibroblast-like synoviocytes (FLSs)	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	upregulated	30644097
308	Rat	MEG3	lncRNA	complete freund's adjuvant (CFA)	rheumatoid arthritis (RA)	synovial tissues and fibroblast-like synoviocytes (FLSs)	complete Freund's adjuvant (CFA) treatment	downregulated	30644097
309	Rat	MEG3	lncRNA	lipopolysaccharide (LPS)	rheumatoid arthritis (RA)	chondrocyte	lipopolysaccharide (LPS) treatment	MEG3 was downregulated evidently in lipopolysaccharide (LPS)-treated chondrocyte. upregulated MEG3 resulted in an increase the level of Ki67.	31411001
310	Rat	MEG3	lncRNA	lithium chloride and pilocarpine	temporal lobe epilepsy (TLE)	hippocampal neuronal	lithium chloride and pilocarpine treatment	"MEG3 reduced proinflammatory cytokines, oxidative stress, and apoptosis rate of hippocampal neuron and enhanced cell viability through the activation of the PI3K/AKT/mTOR pathway in SREDs and rats with TLE."	33149593
311	Rat	MEG3	lncRNA	"2,4,6-trinitrobenzene sulfonic acid (TNBS)"	ulcerative colitis (UC)	colon tissues	"2, 4, 6-Trinitrobenzenesulfonic acid solution (TNBS) treatment"	downregulated	33394187
312	Rat	MHRT	lncRNA	H2O2	cardiomyocytes against H2O2-Induced Apoptosis	cardiac myocytes	H2O2 treatment	upregulated	26759697
313	Rat	Mhrt	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced dysfunction	cardiomyocytes	doxorubicin (DOX) treatment	upregulated	27261628
314	Rat	MIAT	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	PC12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	33745924
315	Rat	MIAT	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	cardiomyocytes isolated from 1 to 2-day-old Wistar rats	angiotensin II (Ang II) treatment	upregulated	29157986
316	Rat	MIAT	lncRNA	angiotensin II (Ang II)	cardiac hypertrophy	cardiomyocytes	angiotensin II (Ang II) treatment	MIAT was upregulated and miR-93 was downregulated in AngII-treated cardiomyocytes.	29673400
317	Rat	MIAT	lncRNA	isoprenaline	cardiac hypertrophy	rat primary cardiomyocytes	isoprenaline induction	upregulated	33013286
318	Rat	MIAT	lncRNA	isoproterenol	cardiac hypertrophy	Neonatal rat ventricular myocytes (NRVMs)	isoproterenol (ISO) treatment	upregulated	29786749
319	Rat	MIAT	lncRNA	oxygen glucose deprivation (OGD)	cerebral ischemia injury (CII)	primary cultured cerebral microvascular endothelial cell (CMEC)	oxygen glucose deprivation (OGD) treatment	upregulated	31628679
320	Rat	MIAT	lncRNA	oxygen glucose deprivation (OGD)	cerebral microvascular endothelial cell (CMEC) injury	cerebral microvascular endothelial cell (CMEC)	oxygen glucose deprivation (OGD) treatment	upregulated	31628679
321	Rat	MIAT	lncRNA	glucose	diabetic cardiomyopathy (DCM)	neonatal cardiomyocytes of rats	treat with high glucose	upregulated	28703801
322	Rat	MIAT	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	rat retinal M¨¹ller cells (rMC-1) cells	high glucose	upregulated	28246353
323	Rat	MIAT	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	M¨¹ller cells	high glucose treatment	upregulated	31344482
324	Rat	MIAT	lncRNA	berberine (BBR)	cardiac hypertrophy	rat heart tissues	berberine (BBR) treatment	downregulated	31612504
325	Rat	MIAT	lncRNA	hypoxia	hypoxic/ischemic injury	striatal tissues	hypoxia treatment	lncRNA MIAT was downregulated in striatal tissues of neonatal rats in HI group.	30563429
326	Rat	MIAT	lncRNA	low selenium	Kashin-Beck Disease (KBD)	serum	low selenium and/or T-2 toxin treatment	"LncRNA MIAT regulated by selenium and T-2 toxin increases NF-¦ÊB-p65 activation, promoting the progress of Kashin-Beck Disease"	33233966
327	Rat	MIAT	lncRNA	T-2 toxin	Kashin-Beck Disease (KBD)	serum	low selenium and/or T-2 toxin treatment	"LncRNA MIAT regulated by selenium and T-2 toxin increases NF-¦ÊB-p65 activation, promoting the progress of Kashin-Beck Disease"	33233966
328	Rat	MIAT	lncRNA	electrode	cardiac fibrosis	atrium tissues of rats	electrode stimulation	upregulated	32130618
329	Rat	MIAT	lncRNA	catechin	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	catechin treatment	Catechin relieved H/R-induced myocardial cell apoptosis through regulating CREB/lncRNA MIAT/Akt/Gsk-3¦Â pathway.	31955523
330	Rat	MIAT	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9C2 cells	hypoxia induce	"targeting MIAT remarkably enhanced H9c2 cell viability, decreased H/R-induced cell apoptosis and LDH leakage and significantly decreased I/R-induced myocardial infarct size, reduced myocardial apoptosis and enhanced the heart function."	30971184
331	Rat	MIAT	lncRNA	hypoxic/ischemic	neonatal cerebral palsy	striatal tissues	hypoxic-ischemic (HI) treatment	"MIAT overexpression reduced apoptosis of Neuro2A cells through miR-211/GDNF, which relieved HI injury of neonatal rats."	30563429
332	Rat	MIAT	lncRNA	huo xue tong luo capsule (HXTL capsule)	osteogenesis	Rat bone marrow mesenchymal stem cells (rMSCs)	Huo Xue Tong Luo capsule (HXTL capsule) treatment	downregulated	30970282
333	Rat	MIAT	lncRNA	sepsis	renal injury	?kidney tissues	cecal ligation puncture induced sepsis treatment	lincRNA-MIAT increased in the sepsis-induced kidney injury model	31858562
334	Rat	MIAT	lncRNA	high glucose (HG)	renal tubules injury	tubules	high glucose treatment	downregulated	26551455
335	Rat	Mirt1	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	diabetic rats heart tissues	"The rats were fixed in supine position, intubated through right common carotid artery, and connected with a pressure transducer."	upregulated	30611788
336	Rat	Mirt2	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	upregulated	33199822
337	Rat	Mirt2	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	H9c2 cells	hypoxia reoxygenation (H/R) treatment	Mirt2 participated in the regulation of MI through the miR-764/PDK1 axis.	33199822
338	Rat	Mirt2	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC12 cell	lipopolysaccharide (LPS) treatment	?lncRNA Mirt2 was upregulated in LPS-stimulated PC12 cells. Overexpression of lncRNA Mirt2 protected PC12 cells against LPS-induced injuries.	31309444
339	Rat	MRAK134679	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	Sprague-Dawley (SD) rats	angiotensin II (Ang II) treatment	upregulated	24817929
340	Rat	MRAK154943	lncRNA	ischemia	stroke	rat cortical tissues	focal ischemia treatment	upregulated	24063527
341	Rat	MRAK159688	lncRNA	ischemia	stroke	rat cortical tissues	focal ischemia treatment	upregulated	24063527
342	Rat	MRNR026574	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	Sprague-Dawley (SD) rats	angiotensin II (Ang II) treatment	upregulated	24817929
343	Rat	MRuc008hvl	lncRNA	subarachnoid hemorrhage (SAH)	early brain injury (EBI)	brain	subarachnoid hemorrhage (SAH) treatment	upregulated	25777551
344	Rat	MSTRG.11559	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	upregulated	33193637
345	Rat	MSTRG.11560	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	upregulated	33193637
346	Rat	MSTRG.15160	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	upregulated	33193637
347	Rat	MSTRG.199	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	upregulated	33193637
348	Rat	MSTRG.30244	lncRNA	bleomycin (BLM)	lung fibrosis	lung tissues	bleomycin (BLM) treatment	downregulated	33193637
349	Rat	MSTRG.34031.1	lncRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	downregulated	33343808
350	Rat	MSTRG.4076.1	lncRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	downregulated	33343808
351	Rat	MSTRG.48686.2	lncRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	downregulated	33343808
352	Rat	MSTRG.89940.1	lncRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	upregulated	33343808
353	Rat	N1LR	lncRNA	ischemia/reperfusion (I/R) 	ischemia/reperfusion (I/R) injury	brain tissues	ischemia/reperfusion (I/R) treatment	upregulated	27844279
354	Rat	NEAT1	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia induce	upregulated	30950059
355	Rat	NEAT1	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	rat mesangial cells (RMCs)	lipopolysaccharide (LPS) treatment	upregulated	29669307
356	Rat	NEAT1	lncRNA	amyloid-¦Â (A¦Â) 1-42	Alzheimer's disease (AD)	PC-12 cells	amyloid ¦Â1-42?(A¦Â) treatment	upregulated	31014193
357	Rat	NEAT1	lncRNA	phenylephrine (PE)	cardiac hypertrophy	primary cardiomyocytes; myocardium	phenylephrine (PE) treatment	NEAT1 was highly expressed in myocardium of rats with cardiac hypertrophy and PE-induced primary cardiomyocytes	32096186
358	Rat	NEAT1	lncRNA	hypoxia	cardiomyocyte apoptosis	H9c2 cardiomyocyte cell line	hypoxia induce	upregulated	31410172
359	Rat	NEAT1	lncRNA	arsenic trioxide (ATO)	cardiac injury	H9c2 cells	arsenic trioxide (As2O3) treatment	NEAT1 regulated the expression of inflammatory factors to protect cardiomyocytes from As2O3 damage by inhibiting miR-124/NF-kappa B signaling pathway.	32096187
360	Rat	NEAT1	lncRNA	doxorubicin (DOX)	cardiotoxicity	H9c2 cells	doxorubicin (Dox)?treatment	upregulation of miRNA let-7f-2-3p by long noncoding RNA (lncRNA) NEAT1 inhibits exportin-1 (XPO1)-mediated nuclear export of hematopoietic-substrate-1 associated protein X-1 (HAX-1) in Dox-induced cardiotoxicity.	31570982
361	Rat	NEAT1	lncRNA	gastrodin (GAS)	cerebral ischemia/reperfusion (I/R) injury	OGD/R-treated rat primary cortical neurons	gastrodin (GAS) treatment	downregulated	33839999
362	Rat	NEAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	Rat primary cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	33839999
363	Rat	NEAT1	lncRNA	nimodipine	cognitive impairment	brain tissues	nimodipine treatment	Nimodipine can improve CI after SAH in rats through the lncRNA NEAT1/miR-27a/MAPT axis.	32606599
364	Rat	NEAT1	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	rat glomerular mesangial cell line (HBZY-1)	high glucose (HG) treatment	upregulated	32721950
365	Rat	NEAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	kidney tissues	streptozocin (STZ) treatment	NEAT1 was significantly increased in streptozotocin-induced DN rat models	30549040
366	Rat	NEAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	rat kidney tissues	streptozotocin (STZ) treatment	upregulated	30549040
367	Rat	NEAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	kidney tissues	streptozocin (STZ) treatment	NEAT1 in the kidney was upregulated in the STZ-induced DN rats.	32721950
368	Rat	NEAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	kidney tissues	streptozotocin treatment	upregulated	30515796
369	Rat	NEAT1	lncRNA	IL-1¦Â	epilepsy	CTX-TNA cells	IL-1¦Â treatment	upregulated	31948324
370	Rat	NEAT1	lncRNA	ischemia/reperfusion (I/R) 	ischemia/reperfusion (I/R) injury	PC12 cells	ischemia/reperfusion (I/R) treatment	LncRNA NEAT1 aggravates cerebral I/R injury by suppressing miR-874-3p expression.	32329323
371	Rat	NEAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemic stroke (IS)	Rat primary microglial cell culture	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	YY1-induced upregulation of NEAT1 contributed to the OGD/R injury and neuroinflammation damage of microglial cells via Wnt/¦Â-catenin signaling pathway	31286366
372	Rat	NEAT1	lncRNA	H2O2	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9C2 cells	H2O2 treatment	upregulated	31347173
373	Rat	NEAT1	lncRNA	H2O2	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	H2O2 treatment	NEAT1 contributed to M-I/R injury via the modulation of miR-495-3p and MAPK6.	31347173
374	Rat	NEAT1	lncRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	BRL3A cell	free fatty acid (FFA) treatment	upregulated	31957704
375	Rat	NEAT1	lncRNA	"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)"	parkinson's disease (PD)	brain tissues	"1-methyl-4-phenyl-1,2,3,6- tetrahydropyridine (MPTP) treatment"	upregulated	29575151
376	Rat	NEAT1	lncRNA	hypoxia	reperfusion injury	rat cardiomyocytes	hypoxia treatment	downregulated	32826883
377	Rat	NEAT1	lncRNA	lipopolysaccharide (LPS)	sepsis	H9c2 cells	lipopolysaccharide (LPS) treatment	lncRNA NEAT1 accelerated apoptosis and inflammation in LPS-stimulated H9c2 cells via sponging miR-590-3p.	32855700
378	Rat	NEAT1	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharides (LPS) treatment	High NEAT1 levels can increase LPS-induced injury in PC-12 cells through the miR-29a/BCL2L11 pathway.	32776916
379	Rat	NKILA	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischaemic injury	H9C2 cells	hypoxia/reoxygenation (H/R) treatment	NKILA enhanced the expression of myocardin via inhibiting the NF-¦ÊB signalling pathway and preventing cell apoptosis and the inflammatory response of cardiomyocytes.	31838061
380	Rat	NKILA	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 rat myoblasts	hypoxia induce	downregulated	31838061
381	Rat	NONRATT002335	lncRNA	bile duct ligation (BDL)	jaundice	Sprague-Dawley rats	the common bile duct was located and ligated using 4-0 silk at two points anterior to the pancreas and posterior to the hilum of the liver	upregulated	29285317
382	Rat	NONRATT004911.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	downregulated	32238798
383	Rat	NONRATT005195.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	downregulated	30458286
384	Rat	NONRATT008453.2	lncRNA	dibutyl phthalate (DBP)	hypospadias	genital tubercle (GT)	dibutyl phthalate (DBP) treatment	"Furthermore, out of the 103 putative autophagy©\related lncRNAs, NONRATT008453.2 was the highest expressed lncRNA in the DBP©\treated group compared with the controls."	33452730
385	Rat	NONRATT009003.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	downregulated	30458286
386	Rat	NONRATT009208.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	downregulated	30458286
387	Rat	NONRATT009275.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	upregulated	30458286
388	Rat	NONRATT009530.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	upregulated	30458286
389	Rat	NONRATT010788.2	lncRNA	lithium chloride and pilocarpine	status epilepticus (SE)	hippocampus	lithium/pilocarpine treatment		31738000
390	Rat	NONRATT015587.2	lncRNA	metformin (Met)	pulmonary arterial hypertension (PAH)	PAH rat pulmonary arterial tissues	metformin treatment	downregulated	31060005
391	Rat	NONRATT015587.2	lncRNA	monocrotaline (MCT)	pulmonary arterial hypertension (PAH)	rat pulmonary arterial tissues	monocrotaline treatment	upregulated	31060005
392	Rat	NONRATT015614.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	downregulated	32238798
393	Rat	NONRATT018085	lncRNA	bile duct ligation (BDL)	jaundice	Sprague-Dawley rats	the common bile duct was located and ligated using 4-0 silk at two points anterior to the pancreas and posterior to the hilum of the liver	upregulated	29285317
394	Rat	NONRATT018630.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	downregulated	32238798
395	Rat	NONRATT021972	lncRNA	high glucose and free fatty acids (HG-FFA)	diabetic cardiac autonomic neuropathy (DCAN)	sympathetic neuronal-like PC12 cells	high glucose (HG) and high FFAs (HF) treatment	upregulated	27519467
396	Rat	NONRATT021972	lncRNA	streptozocin (STZ)	type 2 diabetes mellitus (T2DM)	rats DRG	intraperitoneal injection of STZ with 30 mg/kg treatment	upregulated in	26742527
397	Rat	NONRATT023402.2	lncRNA	levodopa	levodopa-induced dyskinesia (LID)	PC1 2cells	Levodopa treatment	downregulated	31929116
398	Rat	NONRATT024782.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	upregulated	32238798
399	Rat	NONRATT025388	lncRNA	bile duct ligation (BDL)	jaundice	Sprague-Dawley rats	the common bile duct was located and ligated using 4-0 silk at two points anterior to the pancreas and posterior to the hilum of the liver	downregulated	29285317
400	Rat	NONRATT025409	lncRNA	bile duct ligation (BDL)	jaundice	Sprague-Dawley rats	the common bile duct was located and ligated using 4-0 silk at two points anterior to the pancreas and posterior to the hilum of the liver	downregulated	29285317
401	Rat	NONRATT025415	lncRNA	bile duct ligation (BDL)	jaundice	Sprague-Dawley rats	the common bile duct was located and ligated using 4-0 silk at two points anterior to the pancreas and posterior to the hilum of the liver	downregulated	29285317
402	Rat	NONRATT026027.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	downregulated	32238798
403	Rat	NONRATT026805.2	lncRNA	adriamycin (ADR)	chronic glomerulonephritis (CGN)	glomerular tissues	adriamycin (ADR) treatment	upregulated	30458286
404	Rat	NONRATT029906.2	lncRNA	liraglutide	type 2 diabetes mellitus (T2DM)	pancreases	Liraglutide treatment	upregulated	32238798
405	Rat	NR_002155.1	lncRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	carbon tetrachloride (CCl4) treatment	downregulated	29749545
406	Rat	NR_024118	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	cardiac	angiotensin II (Ang II) treatment	downregulated	25979571
407	Rat	NR_024118	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	Sprague-Dawley (SD) rats	angiotensin II (Ang II) treatment	upregulated	24817929
408	Rat	NR_024118	lncRNA	losartan	cardiac fibrosis	heart tissues	Losartan treatment	losartan (AT1 blocker) nearly completely reversed the decrease of lncRNA-NR024118 and partly reversed the decrease of Cdkn1c induced by Ang II in adult rat cardiac fibroblasts	25979571
409	Rat	NR_026689	lncRNA	NNK	lung cancer	lung tissues	NNK treatment	upregulated	26908441
410	Rat	NR_027943	lncRNA	methamphetamine (METH)	neurotoxicity	prefrontal cortical neurons	Methamphetamine treatment	upregulated	28619521
411	Rat	NR_031896.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	downregulated	30373531
412	Rat	NR_038323	lncRNA	streptozocin (STZ)	diabetic retinopathy (DR)	retinas tissues	streptozotocin treatment	upregulated	31430717
413	Rat	NR_046239.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
414	Rat	NR_046246.1	lncRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
415	Rat	NR_110713	lncRNA	methamphetamine (METH)	neurotoxicity	prefrontal cortical neurons	Methamphetamine treatment	upregulated	28619521
416	Rat	Nrf2	lncRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced dysfunction	cardiomyocytes	doxorubicin (DOX) treatment	upregulated	27261628
417	Rat	Nup214	lncRNA	NiSO4	steroidogenesis disturbance	rat Leydig cells	NiSO4 treatment	upregulated	31734292
418	Rat	OGRU	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	M¨¹ller cells	high glucose (HG) treatment	DR patients exhibited significantly increased expression of serum LncRNA-OGRU compared with normal individuals. Streptozotocin (STZ)-challenged rats with DR also had higher OGRU expression in retinas	33762162
419	Rat	OIP5-AS1	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	H9c2 cells	high glucose treatment	OIP5-AS1 overexpression promotes viability and inhibits high glucose-induced oxidative stress of cardiomyocytes by targeting microRNA-34a/SIRT1 axis in diabetic cardiomyopathy.	33380310
420	Rat	Oip5-as1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	"Oip5-as1 suppresses miR-29a leading to activation of the SIRT1/AMPK/PGC1¦Á pathway, which attenuates mitochondria-mediated apoptosis during MI/R injury"	32468629
421	Rat	OIP5-AS1	lncRNA	freund¡¯s complete adjuvant (FCA)	rheumatoid arthritis (RA)	synovial tissues	Freund¡¯s complete adjuvant (FCA) treatment	lncRNA OIP5-AS1 may mitigate RA progression through the miR-448-PON1 axis and through the inactivation of the TLR3-NF-¦ÊB signalling pathway.	32770578
422	Rat	PACER	lncRNA	dexmedetomidine (DEX)	chronic obstructive pulmonary disease (COPD)	primary rat alveolar epithelial cells	dexmedetomidine (Dex) treatment	"DEX induction decreased PACER expression, and proliferative and migratory abilities in primary rat alveolar epithelial cells harvested from COPD rats."	33378047
