ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
323	Dog	cfa-miR-34a*	miRNA	X-rays	injury in retinal ganglion	retinal ganglion cell line (RGC-5 cells)	X-rays treatment	upregulated	26081562
324	Dog	cfa-miR-34c	miRNA	X-rays	injury in retinal ganglion	retinal ganglion cell line (RGC-5 cells)	X-rays treatment	upregulated	26081562
325	Dog	cfa-miR-375	miRNA	cerulein	acute pancreatic injury	pancreas	cerulein treatment	upregulated	30301227
326	Dog	cfa-miR-503	miRNA	X-rays	injury in retinal ganglion	retinal ganglion cell line (RGC-5 cells)	X-rays treatment	downregulated	26081562
327	Dog	cfa-miR-505*	miRNA	X-rays	injury in retinal ganglion	retinal ganglion cell line (RGC-5 cells)	X-rays treatment	downregulated	26081562
328	Dog	cfa-miR-877	miRNA	X-rays	injury in retinal ganglion	retinal ganglion cell line (RGC-5 cells)	X-rays treatment	upregulated	26081562
329	Domestic guinea pig	ssc-miR-1	miRNA	arsenic trioxide (ATO)	acute promyelocytic leukemia (APL)	the heart of guinea pig	arsenic trioxide (As2O3) treatment	upregulated	22889704
330	Domestic guinea pig	ssc-miR-103-2	miRNA	uterine artery ablation	low birth weight (LBW)	guinea pig	uterine artery ablation and fed a control diet from weaning to 145 days treatment	upregulated	24926663
331	Domestic guinea pig	ssc-miR-133	miRNA	arsenic trioxide (ATO)	acute promyelocytic leukemia (APL)	the heart of guinea pig	arsenic trioxide (As2O3) treatment	upregulated	22889704
332	Domestic guinea pig	ssc-miR-24	miRNA	uterine artery ablation	low birth weight (LBW)	guinea pig	uterine artery ablation and fed a control diet from weaning to 145 days treatment	upregulated	24926663
333	Domestic silkworm	bmo-miR-275	miRNA	20-hydroxyecdysone (20-HE)	insects development	BmE cells	20-Hydroxyecdysone (20-HE) treatment	upregulated	32482109
334	Domestic silkworm	bmo-miR-305	miRNA	20-hydroxyecdysone (20-HE)	insects development	BmE cells	20-Hydroxyecdysone (20-HE) treatment	upregulated	32482109
335	Eutrema salsugineum	esa-miR165	miRNA	red light (RL)	effects of red light (RL) on plants	eutrema salsugineum	red light (RL) treatment	downregulated	33301852
336	Eutrema salsugineum	esa-miR395	miRNA	red light (RL)	effects of red light (RL) on plants	eutrema salsugineum	red light (RL) treatment	downregulated	33301852
337	Eutrema salsugineum	esa-miR408	miRNA	red light (RL)	effects of red light (RL) on plants	eutrema salsugineum	red light (RL) treatment	downregulated	33301852
338	Fruit fly	dme-miR-12	miRNA	wolbachia	wolbachia infection	testes tissues	Wolbachia infection treatment	upregulated	31491378
339	Fruit fly	dme-miR-8-5p	miRNA	drosophila C virus (DCV)	drosophila C virus (DCV) infection	drosophila S2 cells	Drosophila C virus (DCV) treatment	downregulated	28691661
340	Fruit fly	dme-miR-956-3p	miRNA	drosophila C virus (DCV)	drosophila C virus (DCV) infection	Fly	Drosophila C virus (DCV) treatment	upregulated	27960110
341	Fruit fly	dme-miR-956-3p	miRNA	drosophila C virus (DCV)	drosophila C virus (DCV) infection	Drosophila S2 cells	Drosophila C virus (DCV) treatment	"Comparison of the miRNA expression profiles in DCV-infected and uninfected Fly showed altered miRNA levels due to DCV infection, with the largest change in abundance observed for miR-956-3p."	27960110
342	Fruit fly	dme-miR-1008-5p	miRNA	¦Á-synuclein (¦Á-Syn)	parkinson's disease (PD)	fly heads	¦Á-synuclein treatment	upregulated	26361355
343	Fruit fly	dme-miR-133-3p	miRNA	¦Á-synuclein (¦Á-Syn)	parkinson's disease (PD)	fly heads	¦Á-synuclein treatment	upregulated	26361355
344	Fruit fly	dme-miR-137-3p	miRNA	¦Á-synuclein (¦Á-Syn)	parkinson's disease (PD)	fly heads	¦Á-synuclein treatment	upregulated	26361355
345	Fruit fly	dme-miR-13b-3p	miRNA	¦Á-synuclein (¦Á-Syn)	parkinson's disease (PD)	fly heads	¦Á-synuclein treatment	upregulated	26361355
346	Fruit fly	dme-miR-932-5p	miRNA	¦Á-synuclein (¦Á-Syn)	parkinson's disease (PD)	fly heads	¦Á-synuclein treatment	upregulated	26361355
347	Goat	chi-miR-1	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	NK cells	peste des petits ruminants virus (PPRV) infection treatment	PPRV infection induced TWEAK expression in goat NK cells involving post-transcription by suppressing miR-1	32038620
348	Goat	chi-miR-1246	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
349	Goat	chi-miR-135b	miRNA	prolactin (PRL)	lactogenesis	goat mammary epithelial cells	Prolactin treatment	downregulated	28332185
350	Goat	chi-miR-135b	miRNA	"prolactin,IGF-1"	lactogenesis	goat mammary gland	2.5 ¦Ìg/ml prolactin and 2.5 ¦Ìg/ml IGF-1 treatment	upregulated in the goat mammary gland	28332185
351	Goat	chi-miR-21-3p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
352	Goat	chi-miR-218	miRNA	petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goat peripheral blood mononuclear cells (PBMCs)	petits ruminants virus (PPRV) infection treatment	downregulated	31616415
353	Goat	chi-miR-27a-5p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
354	Goat	chi-miR-3	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants virus (PPRV) infection	peripheral blood mononuclear cells (PBMCs)	peste des petits ruminants virus (PPRV) infection treatment	"We report that a novel microRNA in goat PBMCs, novel miR-3, was upregulated by PPRV to facilitate virus infection"	33504605
355	Goat	chi-miR-320a	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
356	Goat	chi-miR-363	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
357	Goat	chi-miR-760-3p	miRNA	peste des petits ruminants virus (PPRV)	peste des petits ruminants (PPR) virus infection	goats lung and spleen	infect with PPR treatment	dysregulated inin lung and spleen	28694795
358	Green monkey	mml-miR-30c-5p	miRNA	porcine epidemic diarrhea virus (PEDV)	porcine epidemic diarrhea virus (PEDV) infection	Vero E6 cells	Porcine epidemic diarrhea virus (PEDV) treatment	PEDV infection increased SOCS1 expression by decreasing host miR-30c-5p expression	32574254
359	Green monkey	mml-miR-127	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
360	Green monkey	mml-miR-145	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
361	Green monkey	mml-miR-181a	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
362	Green monkey	mml-miR-204	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
363	Green monkey	mml-miR-21	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
364	Green monkey	mml-miR-29	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC145 cells	infect with PRRSV treatment	different regulation	25077995
365	Green monkey	mml-miR-373	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	MARC-145	infect with PRRSV treatment	upregulated	27881653
366	Horse	eca-miR-140-3p	miRNA	metformin (Met)	horses equine metabolic syndrome	adipose-derived stromal cells isolated from equine metabolic syndrome horses (EqASCEMS)	metformin (MF) treatment	downregulated	30678275
367	Horse	eca-miR-145-5p	miRNA	cladophora glomerata methanolic extract	chondrogenesis	equine metabolic syndrome adipose-derived mesenchymal stromal stem cells (ASCsEMS)	Cladophora glomerata methanolic extract treatment	downregulated	31847882
368	Horse	eca-miR-145-5p	miRNA	metformin (Met)	horses equine metabolic syndrome	adipose-derived stromal cells isolated from equine metabolic syndrome horses (EqASCEMS)	metformin (MF) treatment	downregulated	30678275
369	Horse	eca-miR-146-3p	miRNA	cladophora glomerata methanolic extract	chondrogenesis	equine metabolic syndrome adipose-derived mesenchymal stromal stem cells (ASCsEMS)	Cladophora glomerata methanolic extract treatment	downregulated	31847882
370	Horse	eca-miR-155	miRNA	lipopolysaccharide (LPS)	endotoxemia	equine peripheral blood mononuclear cells	lipopolysaccharide (LPS) treatment	upregulated	28552958
371	Horse	eca-miR-16-5p	miRNA	metformin (Met)	horses equine metabolic syndrome	adipose-derived stromal cells isolated from equine metabolic syndrome horses (EqASCEMS)	metformin (MF) treatment	downregulated	30678275
372	Horse	eca-miR-21-5p	miRNA	metformin (Met)	horses equine metabolic syndrome	adipose-derived stromal cells isolated from equine metabolic syndrome horses (EqASCEMS)	metformin (MF) treatment	downregulated	30678275
373	Horse	eca-miR-29a-3p	miRNA	metformin (Met)	horses equine metabolic syndrome	adipose-derived stromal cells isolated from equine metabolic syndrome horses (EqASCEMS)	metformin (MF) treatment	downregulated	30678275
374	Horse	eca-miR-34a	miRNA	cladophora glomerata methanolic extract	chondrogenesis	equine metabolic syndrome adipose-derived mesenchymal stromal stem cells (ASCsEMS)	Cladophora glomerata methanolic extract treatment	downregulated	31847882
375	Horse	eca-miR-449a	miRNA	cladophora glomerata methanolic extract	chondrogenesis	equine metabolic syndrome adipose-derived mesenchymal stromal stem cells (ASCsEMS)	Cladophora glomerata methanolic extract treatment	downregulated	31847882
376	Horse	eca-let-7d-3p	miRNA	sprint training	training responses	thoroughbred racehorses skeletal muscle samples	sprint training treatment	dysregulated	29166903
377	Horse	eca-let-7d-5p	miRNA	sprint training	training responses	thoroughbred racehorses skeletal muscle samples	sprint training treatment	dysregulated	29166903
378	Horse	eca-miR-21-5p	miRNA	sprint training	training responses	thoroughbred racehorses skeletal muscle samples	sprint training treatment	dysregulated	29166903
379	Horse	eca-miR-30b-5p	miRNA	sprint training	training responses	thoroughbred racehorses skeletal muscle samples	sprint training treatment	dysregulated	29166903
380	Horse	eca-miR-30e-5p	miRNA	sprint training	training responses	thoroughbred racehorses skeletal muscle samples	sprint training treatment	dysregulated	29166903
381	Human cytomegalovirus	hcmv-miR-UL112-1	miRNA	human cytomegalovirus (HCMV)	human cytomegalovirus (HCMV) infection	"human embryonic lung fibroblast cell line, MRC-5"	HCMV infection	upregulated	23402302
382	Maize	zma-miR156f	miRNA	phosphorus (Pi)	phosphorus (Pi) starvation	maize seeds	phosphorus (P) treatment	"downregulated (miR156f, miR169h , miR396a); upregulation(miR396c, miR408) in roots and leaves"	26572939
383	Maize	zma-miR169h	miRNA	phosphorus (Pi)	phosphorus (Pi) starvation	maize seeds	phosphorus (P) treatment	"downregulated (miR156f, miR169h , miR396a); upregulation(miR396c, miR408) in roots and leaves"	26572939
384	Maize	zma-miR396a	miRNA	phosphorus (Pi)	phosphorus (Pi) starvation	maize seeds	phosphorus (P) treatment	"downregulated (miR156f, miR169h , miR396a); upregulation(miR396c, miR408) in roots and leaves"	26572939
385	Maize	zma-miR396c	miRNA	phosphorus (Pi)	phosphorus (Pi) starvation	maize seeds	phosphorus (P) treatment	"downregulated (miR156f, miR169h , miR396a); upregulation(miR396c, miR408) in roots and leaves"	26572939
386	Maize	zma-miR408	miRNA	phosphorus (Pi)	phosphorus (Pi) starvation	maize seeds	phosphorus (P) treatment	"downregulated (miR156f, miR169h , miR396a); upregulation(miR396c, miR408) in roots and leaves"	26572939
387	Malus hupehensis	Mh-miR168a	miRNA	botryosphaeria dothidea	botryosphaeria dothidea Infection	malus hupehensis	botryosphaeria dothidea infection	upregulated	28633325
388	Malus hupehensis	Mh-miR397	miRNA	botryosphaeria dothidea	resistance of plants to pathogens	Malus hupehensis	bothrops moojeni snake venom (BmooLAAO-I) treatment	MicroRNA397b negatively regulates resistance of Malus hupehensis to Botryosphaeria dothidea by modulating MhLAC7 involved in lignin biosynthesis.	32005395
389	Manduca sexta	mse-miR-281*	miRNA	"E. coli, M. luteus, and curdlan"	insect immunity	tobacco hornworm Manduca sexta	"E. coli, M. luteus, and curdlan was injected into day 2, 5th instar larvae treatment"	"Mse-miR-281-star, mse-miR-965-star, mse-miR-31-star, and mse-miR-9b-star were present at higher levels than their respective mature strands."	24508515
390	Manduca sexta	mse-miR-31*	miRNA	"E. coli, M. luteus, and curdlan"	insect immunity	tobacco hornworm Manduca sexta	"E. coli, M. luteus, and curdlan was injected into day 2, 5th instar larvae treatment"	"Mse-miR-281-star, mse-miR-965-star, mse-miR-31-star, and mse-miR-9b-star were present at higher levels than their respective mature strands."	24508515
391	Manduca sexta	mse-miR-965*	miRNA	"E. coli, M. luteus, and curdlan"	insect immunity	tobacco hornworm Manduca sexta	"E. coli, M. luteus, and curdlan was injected into day 2, 5th instar larvae treatment"	"Mse-miR-281-star, mse-miR-965-star, mse-miR-31-star, and mse-miR-9b-star were present at higher levels than their respective mature strands."	24508515
392	Manduca sexta	mse-miR-9b*	miRNA	"E. coli, M. luteus, and curdlan"	insect immunity	tobacco hornworm Manduca sexta	"E. coli, M. luteus, and curdlan was injected into day 2, 5th instar larvae treatment"	"Mse-miR-281-star, mse-miR-965-star, mse-miR-31-star, and mse-miR-9b-star were present at higher levels than their respective mature strands."	24508515
393	Marsupenaeus japonicus	gja-miR-100	miRNA	Vibrio alginolyticus	Vibrio alginolyticus infection	shrimp hemocytes	Vibrio alginolyticus infection for 24 h treatment	upregulated	28181552
394	Marsupenaeus japonicus	gja-miR-100	miRNA	white spot syndrome virus (WSSV)	white spot syndrome virus (WSSV) infection	shrimp hemocytes	WSSV infection for 24 h treatment	upregulated	28181552
395	Marsupenaeus japonicus	gja-miR-S5	miRNA	Vibrio alginolyticus	Vibrio alginolyticus infection	shrimp hemocytes	Vibrio alginolyticus infection	upregulated	28986214
396	Marsupenaeus japonicus	gja-miR-S5	miRNA	white spot syndrome virus (WSSV)	white spot syndrome virus (WSSV) infection	shrimp hemocytes	WSSV infection	upregulated	28986214
397	Megalobrama amblycephala	mam-miR-145	miRNA	high fat diet (HFD)	hepatic steatosis	fish	high fat diet (HFD) feed	downregulated	24788396
398	Megalobrama amblycephala	mam-miR-15a-5p	miRNA	high fat diet (HFD)	hepatic steatosis	fish	high fat diet (HFD) feed	downregulated	24788396
399	Megalobrama amblycephala	mam-miR-30c	miRNA	high fat diet (HFD)	hepatic steatosis	fish	high fat diet (HFD) feed	upregulated	24788396
400	Megalobrama amblycephala	mam-miR-30e-3p	miRNA	high fat diet (HFD)	hepatic steatosis	fish	high fat diet (HFD) feed	upregulated	24788396
401	Mi-iuy croaker	mmi-miR-3570	miRNA	rhabdovirus	host antiviral defense	miiuy croaker macrophages	rhabdovirus treatment	rhabdovirus infection significantly upregulated host miR-3570 expression in miiuy croaker macrophages.	29093090
402	Mi-iuy croaker	mmi-miR-148	miRNA	lipopolysaccharide (LPS)	inflammation	miiuy croaker liver and spleen	LPS treatment	upregulated	28646187
403	Mi-iuy croaker	mmi-miR-216a	miRNA	vibrio anguillarum	inflammation	spleen; kidney	Vibrio anguillarum infection	upregulated	29632247
404	Mi-iuy croaker	mmi-miR-3570	miRNA	vibrio anguillarum	Vibrio anguillarum infection	miiuy croakers liver samples	challenged i.p. with 1 ml of V. anguillarum (1.5 3 108 CFU/ml) treatment	upregulated in liver samples	28250156
405	Mi-iuy croaker	mmi-miR-21	miRNA	vibrio anguillarum	bacterial infection	"miiuy croaker liver, spleen"	Vibrio anguillarum infection treatment	upregulated	31379828
406	Mi-iuy croaker	mmi-miR-216a	miRNA	lipopolysaccharide (LPS)	inflammation	spleen; kidney; macrophages	lipopolysaccharide (LPS) treatment	upregulated	29632247
407	Mi-iuy croaker	mmi-mir-217-5p	miRNA	lipopolysaccharide (LPS)	inflammation	macrophage isolated from the head kidneys of juvenile miiuy croakers	lipopolysaccharide (LPS) treatment	upregulated	27832948
408	Mi-iuy croaker	mmi-miR-217-5p	miRNA	lipopolysaccharide (LPS)	innate immune response	macrophage	lipopolysaccharide (LPS) treatment	upregulated	27832948
409	Mi-iuy croaker	mmi-mir-8159-5p	miRNA	lipopolysaccharide (LPS)	inflammation	macrophage isolated from the head kidneys of juvenile miiuy croakers	lipopolysaccharide (LPS) treatment	upregulated	27832948
410	Mi-iuy croaker	mmi-miR-8159-5p	miRNA	lipopolysaccharide (LPS)	innate immune response	macrophage	lipopolysaccharide (LPS) treatment	upregulated	27832948
411	Mongolian gerbil	mun-miR-155	miRNA	CTB-UE	H. pylori infection	CTB-UE	CTB-UE treatment	downregulated	25093281
412	Murine cytomegalovirus	mcmv-miR-m01-4-3p	miRNA	diosbuibin B (DB)	liver damage	mouse serum	diosbuibin B (DB) treatment	upregulated	30844585
413	Murine cytomegalovirus	mcmv-miR-m01-4-3p	miRNA	monocrotaline (MCT)	liver damage	mouse serum	monocrotaline (MCT) treatment	upregulated	30844585
414	Murine cytomegalovirus	mcmv-miR-m01-4-3p	miRNA	toosendanin (TSN)	liver damage	mouse serum	toosendanin (TSN) treatment	upregulated	30844585
415	Murine cytomegalovirus	mcmv-miR-m01-4-5p	miRNA	murine cytomegalovirus (MCMV)	murine cytomegalovirus (MCMV) infection	peripheral blood monocytes	murine cytomegalovirus (MCMV) infection	upregulated	33245094
416	Murine cytomegalovirus	mcmv-miR-m01-4-5p	miRNA	murine cytomegalovirus (MCMV)	murine cytomegalovirus (MCMV) infection	thoracic aorta	murine cytomegalovirus (MCMV) infection	upregulated	33245094
417	Murine cytomegalovirus	mcmv-miR-m01-4-5p	miRNA	murine cytomegalovirus (MCMV)	murine cytomegalovirus (MCMV) infection	cardiac tissue	murine cytomegalovirus (MCMV) infection	upregulated	33245094
418	Murine cytomegalovirus	mcmv-miR-m88-1-3p	miRNA	murine cytomegalovirus (MCMV)	murine cytomegalovirus (MCMV) infection	cardiac tissue	murine cytomegalovirus (MCMV) infection	downregulated	33245094
419	Nicotiana benthamiana	nbe-miR-168	miRNA	beet necrotic yellow vein virus (BNYVV)	beet necrotic yellow vein virus (BNYVV) infection	N. benthamiana	beet necrotic yellow vein virus (BNYVV) infection	upregulated	32178444
420	Nicotiana benthamiana	nbe-miR-398	miRNA	beet necrotic yellow vein virus (BNYVV)	beet necrotic yellow vein virus (BNYVV) infection	N. benthamiana	beet necrotic yellow vein virus (BNYVV) infection	upregulated	32178444
421	Oreochromis niloticus	oni-miR-122	miRNA	high fat diet (HFD)	fatty liver disease	liver tissues	high fat diet (HFD) feed	upregulated	30344495
422	Oreochromis niloticus	oni-miR-127	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	upregulated	28219342
423	Oreochromis niloticus	oni-miR-145-5p	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
424	Oreochromis niloticus	oni-miR-146-3p	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	downregulated	28219342
425	Oreochromis niloticus	oni-miR-205-5p	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
426	Oreochromis niloticus	oni-miR-23a-3p	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
427	Oreochromis niloticus	oni-miR-29a	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
428	Oreochromis niloticus	oni-miR-30a-5p	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
429	Oreochromis niloticus	oni-miR-310-3p	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	upregulated	28219342
430	Oreochromis niloticus	oni-miR-34a	miRNA	high fat diet (HFD)	fatty liver disease	farmed tilapia liver	high fat diet (HFD) feed	dysregulated	28838655
431	Oreochromis niloticus	oni-miR-375-5p	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	downregulated	28219342
432	Oreochromis niloticus	oni-miR-694	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	downregulated	28219342
433	Oreochromis niloticus	oni-miR-92	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	upregulated	28219342
434	Oreochromis niloticus	oni-miR-92d-3p	miRNA	streptococcus iniae	streptococcus infection	peritoneal exudate macrophages (PEMs)	infect with Streptococcus iniae treatment	downregulated	28219342
435	Paralichthys olivaceus	pol-miR-3p-2	miRNA	Edwardsiella tarda	edwardsiella tarda infection	spleen tissues; liver tissues; gill tissues	Edwardsiella tarda infection	upregulated	31668931
436	Pea	psa-miR398a	miRNA	dehydration	water deficit	pea roots and shoots	dehydration treatment	downregulated	25064597
437	Pea	psa-miR398b	miRNA	dehydration	water deficit	pea roots and shoots	dehydration treatment	downregulated	25064597
438	Pea	psa-miR408	miRNA	dehydration	water deficit	pea roots and shoots	dehydration treatment	downregulated	25064597
439	Peach	ppe-miR156	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
440	Peach	ppe-miR160	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
441	Peach	ppe-miR166	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
442	Peach	ppe-miR167	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
443	Peach	ppe-miR2118	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
444	Peach	ppe-miR390	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
445	Peach	ppe-miR393	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
446	Peach	ppe-miR398	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	upregulated	29236054
447	Peach	ppe-miR408b	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	upregulated	29236054
448	Peach	ppe-miR482	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
449	Peach	ppe-miR535	miRNA	synthetic auxin ¦Á-naphthylacetic acid (NAA)	fruit development	mesocarp at the hard core stage following treatment of the peach (Prunus persica L.) fruit	NAA treatment	downregulated	29236054
450	Phaseolus vulgaris	gma-miR1157	miRNA	salt	salt stress	drought-tolerant bean cv. Yakutiye and drought-sensitive bean cv. Zulbiye	"surface sterilization in a solution containing 5% (v/v) hypochlorite for 5 min, and were grown hydroponically in pots containing 0.2L of 1/10 Hoagland¡¯s solution"	dysregulated	28955602
451	Phaseolus vulgaris	gma-miR159f-3p	miRNA	drought	drought resistance	common bean (Phaseolus vulgaris L.)	drought treatments	dysregulated	28711666
452	Phaseolus vulgaris	gma-miR169u	miRNA	drought	drought resistance	common bean (Phaseolus vulgaris L.)	drought treatments	dysregulated	28711666
453	Phaseolus vulgaris	gma-miR396f	miRNA	drought	drought resistance	common bean (Phaseolus vulgaris L.)	drought treatments	dysregulated	28711666
454	Phaseolus vulgaris	gma-miR4415a-3p	miRNA	drought	drought resistance	common bean (Phaseolus vulgaris L.)	drought treatments	dysregulated	28711666
455	Phaseolus vulgaris	gma-miR5286	miRNA	salt	salt stress	drought-tolerant bean cv. Yakutiye and drought-sensitive bean cv. Zulbiye	"surface sterilization in a solution containing 5% (v/v) hypochlorite for 5 min, and were grown hydroponically in pots containing 0.2L of 1/10 Hoagland¡¯s solution"	dysregulated	28955602
456	Phaseolus vulgaris	gma-miR5660	miRNA	salt	salt stress	drought-tolerant bean cv. Yakutiye and drought-sensitive bean cv. Zulbiye	"surface sterilization in a solution containing 5% (v/v) hypochlorite for 5 min, and were grown hydroponically in pots containing 0.2L of 1/10 Hoagland¡¯s solution"	dysregulated	28955602
457	Phaseolus vulgaris	gma-miR5769	miRNA	salt	salt stress	drought-tolerant bean cv. Yakutiye and drought-sensitive bean cv. Zulbiye	"surface sterilization in a solution containing 5% (v/v) hypochlorite for 5 min, and were grown hydroponically in pots containing 0.2L of 1/10 Hoagland¡¯s solution"	dysregulated	28955602
458	Phaseolus vulgaris	gma-miR5770b	miRNA	drought	drought resistance	common bean (Phaseolus vulgaris L.)	drought treatments	dysregulated	28711666
459	Phaseolus vulgaris	gma-miR8120	miRNA	salt	salt stress	drought-tolerant bean cv. Yakutiye and drought-sensitive bean cv. Zulbiye	"surface sterilization in a solution containing 5% (v/v) hypochlorite for 5 min, and were grown hydroponically in pots containing 0.2L of 1/10 Hoagland¡¯s solution"	dysregulated	28955602
460	Pig	ssc-let-7b	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	innate immunity	porcine alveolar macrophages	infect with PRRSV treatment	upregulated	29387185
461	Pig	ssc-let-7b	miRNA	respiratory syndrome virus (PRRSV)	respiratory syndrome virus (PRRSV) infection	primary porcine alveolar macrophages (PAMs)	respiratory syndrome virus (PRRSV) treatment	upregulated	29387185
462	Pig	ssc-let-7f-5p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
463	Pig	ssc-miR-1	miRNA	conjugated linoleic acid (CLA)	lipogenesis	pigs fat tissues	1.5% CLA to the pig diet	dysregulatedin fat tissues	29027986
464	Pig	ssc-miR-1	miRNA	sildenafil	ventricular fibrillation	cardiac	sildenafil treatment	"sildenafil treatment inhibited the increases in the microRNA-1 levels, but alleviated the decreases in the microRNA-133a levels"	26040988
465	Pig	ssc-miR-10a-5p	miRNA	porcine reproductive and respiratory syndrome virus (PRRSV)	porcine reproductive and respiratory syndrome virus (PRRSV) infection	indigenous Chinese Tongcheng pigs alveolar macrophages	infect with PRRSV treatment	dysregulatedin alveolar macrophages	28971377
466	Pig	ssc-miR-122	miRNA	lipopolysaccharide (LPS)	gastrocnemius muscle inflammation	gastrocnemius muscle	lipopolysaccharide (LPS) treatment	downregulated	33232194
