ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
5262	Human	hsa-miR-214	miRNA	heat shock factor 1 (HSF1)	huntington's disease (HD)	Blood	Heat shock factor 1 (HSF1) treatment	downregulated	26634350
5263	Human	hsa-miR-214	miRNA	dexamethasone (DEX)	left ventricular hypertrophy (LVH)	human articular chondrocytes and immortalized costal chondrocytes (TC28 cells)	dexamethasone (DEX) treatment	downregulated	31180556
5264	Human	hsa-miR-214	miRNA	paraquat (PQ)	neurotoxicity	human neural progenitor cells (hNPCs)	paraquat (PQ) treatment	upregulated	26878281
5265	Human	hsa-miR-214	miRNA	dexamethasone (DEX)	miRNA biogenesis	human endothelial cells	dexamethasone (Dex) treatment	downregulated	28523344
5266	Human	hsa-miR-214	miRNA	ginsenoside Rg1	miRNA biogenesis	human endothelial cells	ginsenoside-Rg1 treatment	downregulated	28523344
5267	Human	hsa-miR-214	miRNA	¦Â-glycerophosphate + ascorbic acid + dexamethasone	osteogenesis	human Bone marrow mesenchymal stem cells (BMSCs)	"10 mM ¦Â-glycerophosphate (Sigma-Aldrich, USA), 200 ¦ÌM ascorbic acid (Sigma-Aldrich, USA) and 100 nM dexamethasone (Sigma-Aldrich, USA) treatment"	KCNQ1OT1 was significantly upregulated during the process of osteogenic induction while miR-214 was contrarily downregulated	30703347
5268	Human	hsa-miR-214	miRNA	curcumin (Cur)	ovarian cancer (OC)	cisplatin-resistant A2780cp cells	curcumin treatment	downregulated	28175963
5269	Human	hsa-miR-214	miRNA	TGF-¦Â	ovarian cancer (OC)	A2780 cells; SKOV3 cells	TGF-¦Â treatment	Knockdown of DANCR Suppressed the Biological Behaviors of Ovarian Cancer Cells Treated with Transforming Growth Factor-¦Â (TGF-¦Â) by Sponging MiR-214	32417846
5270	Human	hsa-miR-214	miRNA	ethanol (EtOH)	oxidative stress	"human hepatoma cell (Bel7402), human embryonic kidney 293 cell (HEK293),"	ethanol (EtOH) treatment	upregulated	23905773
5271	Human	hsa-miR-214	miRNA	lipopolysaccharide (LPS)	sepsis	THP-1 cell line	lipopolysaccharide (LPS) treatment	downregulated	30896848
5272	Human	hsa-miR-214	miRNA	advanced glycation end product (AGE)	apoptosis	THP-1 cells	advanced glycation end products (AGEs) treatment	"Overexpression of pre¨CmiR-214 led to impaired PTEN expression and delayed apoptosis of THP-1 cells, whereas knockdown of miR-214 level largely abolished AGE-induced cell survival."	21228352
5273	Human	hsa-miR-214	miRNA	dexamethasone (DEX)	steroid-induced avascular necrosis of femoral head (SANFH)	human bone marrow stromal cells (BMSC)	dexamethasone (DEX) treatment	upregulated	31678133
5274	Human	hsa-miR-214	miRNA	Bt2cAMP	type II pneumocyte differentiation	cultured human fetal lung (HFL) epithelial cells	Bt2cAMP treatment	downregulated	29507184
5275	Human	hsa-miR-214	miRNA	IL-6	ulcerative colitis (UC)	NCM460 cells	IL-6 treatment	upregulated	31382166
5276	Human	hsa-miR-214	miRNA	limonin	ulcerative colitis (UC)	IL-6-treated NCM460 cells	limonin treatment	downregulated	31382166
5277	Human	hsa-miR-214	miRNA	coxsackievirus B3 (CVB3)	viral myocarditis (VM)	plasma and myocardial cells	coxsackievirus B3 (CVB3) treatment	upregulated	25815880
5278	Human	hsa-miR-214	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	Pulmonary artery smooth muscle cells (hPASMCs)	hypoxia treatment	upregulated	27144530
5279	Human	hsa-miR-214-3p	miRNA	amyloid-¦Â (A¦Â) 1-42	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid ¦Â1-42?(A¦Â) treatment	downregulated	33197504
5280	Human	hsa-miR-214-3p	miRNA	amyloid-¦Â (A¦Â) 1-42	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid ¦Â1-42?(A¦Â) treatment	BACE1-AS Promotes Autophagy-Mediated Neuronal Damage Through The miR-214-3p/ATG5 Signalling Axis In Alzheimer's Disease.	33197504
5281	Human	hsa-miR-214-3p	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human vascular smooth muscle cells (VSMCs)	oxidized low-density lipoprotein (ox-LDL) treatment	Circ_CHFR contributed to the progression of AS through the miR-214-3p/Wnt3/¦Â-catenin signals.	32271446
5282	Human	hsa-miR-214-3p	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human vascular smooth muscle cells (HVSMCs)	oxidized low-density lipoprotein (ox-LDL) treatment	downregulated	33818550
5283	Human	hsa-miR-214-3p	miRNA	high glucose (HG)	brain injury in diabetes mellitus (DM)	SH-SY5Y cells	high glucose (HG) treatment	MicroRNA-214-3p (miR-214-3p) was decreased in HG-treated cells.	32910484
5284	Human	hsa-miR-214-3p	miRNA	melatonin	brain injury in diabetes mellitus (DM)	SH-SY5Y cells	melatonin (MEL) treatment	"MicroRNA-214-3p (miR-214-3p) was decreased in DM mice and HG-treated cells, and such a downregulated was corrected by melatonin"	32910484
5285	Human	hsa-miR-214-3p	miRNA	bone morphogenetic protein 2 (BMP2)	cell differentiation	maxillary sinus membrane stem cells (MSMSCs)	bone morphogenetic protein 2 (BMP2) treatment	Hsa_circRNA_33287 promotes the osteogenic differentiation of maxillary sinus membrane stem cells via miR-214-3p/Runx3.	30551425
5286	Human	hsa-miR-214-3p	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	AC16 cells	high glucose (HG) treatment	downregulated	30355944
5287	Human	hsa-miR-214-3p	miRNA	high glucose (HG)	diabetic cataract (DC)	Human lens epithelial (HLE) B-3 cells	?high glucose (HG) induce treatment	lncRNA?PVT1 modulates the proliferation and apoptosis of lens epithelial cells in diabetic cataract via miR-214-3p/MMP2 axis	31755246
5288	Human	hsa-miR-214-3p	miRNA	high glucose (HG)	diabetic cataract (DC)	Human lens epithelial (HLE) B-3 cells	high glucose (HG) treatment	downregulated	31755246
5289	Human	hsa-miR-214-3p	miRNA	"3,3'5-tri-iodo-L-thyronine (T3)"	hepatocellular carcinoma (HCC)	HepG2 cells	"3,3'5-tri-iodo-L-thyronine (T3) treatment"	upregulated	29093516
5290	Human	hsa-miR-214-3p	miRNA	oleacein (OA)	melanoma	501Mel melanoma cells	oleacein (OA) treatment	downregulated	33071785
5291	Human	hsa-miR-214-3p	miRNA	bisphenol A (BPA)	nasopharyngeal carcinoma (NPC)	CNE1 cell; 5-8F cells	bisphenol A (BPA) treatment	BPA treatment also decreased the expression of miR-214-3p in both CNE1 and 5-8F cells.	32360864
5292	Human	hsa-miR-214-3p	miRNA	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf)	neuroblastoma (NB)	neuroblastoma cells	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf) treatment	downregulated	25498991
5293	Human	hsa-miR-214-3p	miRNA	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf)	neurological disorders	SK-N-SH cells	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf) treatment	downregulated	25498991
5294	Human	hsa-miR-214-3p	miRNA	cisplatin (DDP)	oral squamous cell carcinoma (OSCC)	"The normal human oral keratinocyte (NHOK) and OSCC cell lines, including TSCCA, CAL-27, SCC-9, and Tca8113"	cisplatin treatment	downregulated	31275988
5295	Human	hsa-miR-214-3p	miRNA	gemcitabine (GEM)	pancreatic cancer (PC)	PANC-1 and SW 1990 cells	gemcitabine (GEM) treatment	downregulated	31632071
5296	Human	hsa-miR-214-3p	miRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SK-N-SH cells	1-methyl-4-phenylpyridinium (MPP+) treatment	downregulated	33071725
5297	Human	hsa-miR-214-3p	miRNA	high glucose (HG)	peritoneal dialysis (PD)	human peritoneal mesothelial cells (HPMCs)	high-glucose (HG)	upregulated	28428333
5298	Human	hsa-miR-214-3p	miRNA	hypoxia	renal fibrosis	HK-2 cells	hypoxia treatment	upregulated	29277613
5299	Human	hsa-miR-214-3p	miRNA	hypoxia	renal fibrosis	?HK-2?cells	hypoxia induce	upregulated	29277613
5300	Human	hsa-miR-214-5p	miRNA	hypoxia	cervical cancer (CC)	HeLa and C-33A cells	hypoxia induce	downregulated	33394293
5301	Human	hsa-miR-214-5p	miRNA	glucocorticoid (GC)	glucocorticoid-induced osteoporosis (GIOP)	vertebral samples	treatment	upregulated	30503955
5302	Human	hsa-miR-214-5p	miRNA	IL-1¦Â	osteoarthritis (OA)	human primary chondrocytes	IL-1¦Â treatment	"The results showed that SNHG7 was distinctly downregulated, while miR-214-5p was significantly upregulated in OA patients and primary chondrocytes treated with IL-1¦Â."	33296783
5303	Human	hsa-miR-214-5p	miRNA	IL-1¦Â	osteoarthritis (OA)	primary chondrocytes	IL-1¦Â treatment	SNHG7 prevents IL-1¦Â induced OA by inhibiting NLRP3 inflammasome and apoptosis through miR-214-5p/PPARGC1B axis.	33296783
5304	Human	hsa-miR-214-5p	miRNA	dexamethasone (DEX)	postmenopausal osteoporosis (PMOP)	human bone marrow stem cells (BMSCs)	dexamethasone (DEX) treatment	upregulated	29532880
5305	Human	hsa-miR-215	miRNA	hypoxia	colorectal cancer (CRC)	"Cancer stem cells, also known as tumor-initiating cells (TICs)"	hypoxia induce	upregulated	30790680
5306	Human	hsa-miR-215	miRNA	adriamycin (ADR)	hepatocellular carcinoma (HCC)	hepatocellular carcinoma (HCC) subcel	adriamycin (ADR) treatment	upregulated	26135967
5307	Human	hsa-miR-215	miRNA	curcumin (Cur)	non-small cell lung cancer (NSCLC)	H460 and A427 cells	curcumin treatment	upregulated	25444916
5308	Human	hsa-miR-215	miRNA	"Trans10,cis12 conjugated linoleic acid (t10,c12 CLA)"	ovarian cancer (OC)	ovarian cancer cell lines SKOV-3 and A2780	"Trans10,cis12 conjugated linoleic acid (t10,c12 CLA) treatment"	upregulated	29324748
5309	Human	hsa-miR-215	miRNA	high fat diet (HFD)	prostate cancer	PCa cells	high fat diet (HFD) feed	upregulated	27915273
5310	Human	hsa-miR-215	miRNA	lipopolysaccharide (LPS)	ulcerative colitis (UC)	CCD-18Co cells	lipopolysaccharide (LPS) treatment	knockdown of miR-215 alleviated oxidative stress and inflammatory response in LPS-treated CCD-18Co cells by upregulating GDF11 expression and inactivating the TLR4/NF-¦ÊB and JNK/p38 signaling pathways.	33146403
5311	Human	hsa-miR-215-5p	miRNA	P. macrocarpa ethyl acetate fraction (PMEAF)	breast cancer	MDA-MB-231 cells	PMEAF treatment	upregulated	29154802
5312	Human	hsa-miR-215-5p	miRNA	melatonin	colorectal cancer (CRC)	"Human colon cancer cell lines HCT116, SW480, COLO320, DLD-1, HT29, RKO, CaCO2, and SW620"	melatonin treatment	upregulated	30590435
5313	Human	hsa-miR-215-5p	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	multiple sclerosis (MS)	serum exosomes	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	29505299
5314	Human	hsa-miR-215-5p	miRNA	exercise (Ex)	physiological impairments associated with aging	circulating exosomes	exercise treatment	upregulated	32587527
5315	Human	hsa-miR-215-5p	miRNA	particulate matter (PM2.5)	PM2.5-induced carcinogenesis	human bronchial epithelial (HBE) cells	fine particulate matter (PM2.4) treatment	upregulated	33545377
5316	Human	hsa-miR-215-5p	miRNA	IL-17A	psoriasis	HaCaT cells	IL-17A treatment	downregulated	32881074
5317	Human	hsa-miR-215-5p	miRNA	IL-22	psoriasis	HaCaT cells	IL-22 treatment	downregulated	32881074
5318	Human	hsa-miR-215-5p	miRNA	IL-6	psoriasis	HaCaT cells	IL-6?treatment	downregulated	32881074
5319	Human	hsa-miR-215-5p	miRNA	imiquimod (IMQ)	psoriasis	skin tissues	imiquimod (IMQ) treatment	The expression of miR-215-5p was downregulated in imiquimod (IMQ)-treated skin tissues.	32881074
5320	Human	hsa-miR-21-5p	miRNA	immunoglobulin E (IgE)	airway remodeling	human primary airway smooth muscle cell (ASMC)	immunoglobulin E (IgE) treatment	upregulated	30781615
5321	Human	hsa-miR-21-5p	miRNA	anabolic-androgenic ateroids (AASs)	anabolic-Androgenic Steroids (AASs)-induced renal damage	kidney tissues	anabolic-androgenic ateroids (AASs) treatment	upregulated	33041804
5322	Human	hsa-miR-21-5p	miRNA	high glucose (HG)	angiogenesis	human retinal microvascular endothelial cells (HRMECs)	high glucose treatment	upregulated	29658404
5323	Human	hsa-miR-21-5p	miRNA	KHCO3	bone resorption of alkali	human serum	potassium bicarbonate [(KHCO3); 81 mmol/d; n = 12] vs placebo (n = 12) for 84 days	upregulated in serum	29264553
5324	Human	hsa-miR-21-5p	miRNA	ethanol extract of antrodia cinnamomea (AC)	breast cancer	MCF-7 and tamoxifen-resistant MCF-7 cells	ethanol extract of antrodia cinnamomea (AC) treatment	upregulated	29743060
5325	Human	hsa-miR-21-5p	miRNA	brucella Omp25	brucellosis	human Monocyte/Macrophages	brucella Omp25 treatment	upregulated	28694807
5326	Human	hsa-miR-21-5p	miRNA	hepatitis C virus (HCV)	chronic hepatitis C virus (HCV) infection	"hepatic tissues from HCV-infected patients, Huh-7 cells"	hepatitis C virus (HCV) infection	upregulated	30938910
5327	Human	hsa-miR-21-5p	miRNA	IL-4	chronic lymphocytic leukemia (CLL)	Peripheral blood	Interleukin 4 (IL-4) treatment	upregulated	25909590
5328	Human	hsa-miR-21-5p	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	AC16 cells	high glucose (HG) treatment	GAS5 could competitively bind with miR-21-5p and miR-21-5p inhibition alleviated the beneficial effects of GAS5 knockdown against HG stimulation.	31865425
5329	Human	hsa-miR-21-5p	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	human cardiomyocyte-like AC16 cells	high glucose (HG) treatment	downregulated	31865425
5330	Human	hsa-miR-21-5p	miRNA	high glucose (HG)	diabetic retinopathy (DR)	human retinal pigment epithelial ARPE-19 cells	high-glucose (HG) treatment	"XIST, likely through competitive binding of hsa-miR-21-5p, provides protection against hyperglycemia-associated injury in human retinal pigment epithelial cells."	32106367
5331	Human	hsa-miR-21-5p	miRNA	"irbesartan, fenofibrate, omeprazole"	drug-induced liver injury (DILI)	human HepG2 cells	"irbesartan, fenofibrate, omeprazole"	upregulated	28179883
5332	Human	hsa-miR-21-5p	miRNA	saponin extract	endometriosis	human endometrial stromal cells (HESCs) obtained from patients with endometriosis	saponin extract treatment	downregulated	28558522
5333	Human	hsa-miR-21-5p	miRNA	atorvastatin	endothelial senescence	ox-LDL treated HUVECs	atorvastatin treatment	downregulated	29248491
5334	Human	hsa-miR-21-5p	miRNA	oxidized low density lipoprotein (ox-LDL)	endothelial senescence	HUVECs	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	29248491
5335	Human	hsa-miR-21-5p	miRNA	TGF-¦Â1	epithelial-mesenchymal transition (EMT)	SMMC-7721 cells-derived exosomes	TGF-¦Â1 treatment	upregulated	33194074
5336	Human	hsa-miR-21-5p	miRNA	ethanol (EtOH)	ethanol-induced neuroinflammation and brain damage	plasma exosomes	ethanol treatment	downregulated	32937997
5337	Human	hsa-miR-21-5p	miRNA	hypoxia	flap surgeries	human umbilical vein endothelial cells (HUVEC)	hypoxia treatment	upregulated	28880208
5338	Human	hsa-miR-21-5p	miRNA	hematoporphyrin	glioblastoma multiforme (GBM)	U87 glioma cells	hematoporphyrin treatment	upregulated	29344634
5339	Human	hsa-miR-21-5p	miRNA	glucocorticoid (GC)	glucocorticoid-induced osteoporosis (GIOP)	vertebral samples	treatment	upregulated	30503955
5340	Human	hsa-miR-21-5p	miRNA	radiochemotherapy	head and neck squamous cell carcinoma (HNSCC)	?blood plasma	radiochemotherapy?treatment treatment	"six most regulated miRNAs (miR-425-5p, miR-21-5p, miR-106b-5p, miR-590-5p, miR-574-3p, miR-885-3p)"	24373621
5341	Human	hsa-miR-21-5p	miRNA	TGF-¦Â1	hepatocarcinogenesis	Hep3B cells	TGF-¦Â1 treatment	upregulated	32269736
5342	Human	hsa-miR-21-5p	miRNA	curcumin (Cur)	hepatocellular carcinoma (HCC)	Hep3B cells; Huh-7 cells	curcumin treatment	miR-21-5p level was decreased in curcumin-treated cells.	32757994
5343	Human	hsa-miR-21-5p	miRNA	atorvastatin	hyperlipidemia	HUVECs	atorvastatin treatment	downregulated	29248491
5344	Human	hsa-miR-21-5p	miRNA	oxidized low density lipoprotein (ox-LDL)	hyperlipidemia	HUVECs	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	29248491
5345	Human	hsa-miR-21-5p	miRNA	metformin (Met)	hypopharyngeal cancer	human hypopharyngeal carcinoma cell line (FaDu)	metformin treatment	downregulated	27688683
5346	Human	hsa-miR-21-5p	miRNA	electron beam (EB) irradiation	keloids	keloid fibroblast	Electron beam (EB) irradiation	downregulated	31558773
5347	Human	hsa-miR-21-5p	miRNA	electron beam (EB) irradiation	keloids	keloid fibroblasts	Electron beam (EB) irradiation treatment	MiR-21-5p expression was found to be significantly downregulated after keloid fibroblasts were exposed to 20 Gy of EB irradiation.	31558773
5348	Human	hsa-miR-21-5p	miRNA	TGF-¦Â1	liver fibrosis	NTCP-Huh7.5.1 cells	TGF-¦Â1 treatment	TGF-¦Â1 incubation significantly increased miR-21-5p levels	33456536
5349	Human	hsa-miR-21-5p	miRNA	TGF-¦Â1	liver fibrosis	LX-2 cells	TGF-¦Â1 treatment	TGF-¦Â1 incubation significantly increased miR-21-5p levels	33456536
5350	Human	hsa-miR-21-5p	miRNA	cigarette smoke (CS)	lung cancer	NCI-H292 cells	cigarette smoke (CS) treatment	"upregulated(miR-155-5p,miR-196a-5p,miR-222-3p); downregulated(miR-21-5p)"	28692419
5351	Human	hsa-miR-21-5p	miRNA	physical exercise	myasthenia gravis (MG)	MG patients serum	performed supervised aerobic and resistance training twice weekly for 12 weeks treatment	downregulated	27935072
5352	Human	hsa-miR-21-5p	miRNA	prednisone	myasthenia gravis (MG)	serum	prednisone treatment	Levels of miR-21-5p displayed a negative correlation with the prednisone dose within the prednisone-only group	29511707
5353	Human	hsa-miR-21-5p	miRNA	cryptotanshinone	non-small cell lung cancer (NSCLC)	A549 cells	cryptotanshinone treatment	downregulated	31452742
5354	Human	hsa-miR-21-5p	miRNA	hormone	non-traumatic osteonecrosis of femoral head (ONFH)	femoral head	hormone treatment	upregulated	26298803
5355	Human	hsa-miR-21-5p	miRNA	ovatodiolide (OV)	oral squamous cell carcinoma (OSCC)	cancer stem cell-derived extracellular vesicles (CSC_EVs) generated from CAL27 and SCC-15 OSCC cells	ovatodiolide (OV) treatment	downregulated	31878245
5356	Human	hsa-miR-21-5p	miRNA	IL-1¦Â	osteoarthritis (OA)	human chondrocytes	IL-1¦Â treatment	downregulated	31053150
5357	Human	hsa-miR-21-5p	miRNA	pulsed electromagnetic field (PEMF)	osteoblastic differentiation	human bone marrow stromal cells (hBMSCs)	PEMFs treatment	upregulated	28512472
5358	Human	hsa-miR-21-5p	miRNA	lipopolysaccharide (LPS)	periodontitis	periodontal ligament cells (PDLCs)	lipopolysaccharide (LPS) treatment	upregulated	26987780
5359	Human	hsa-miR-21-5p	miRNA	lectin	prostate cancer	Prostate cancer (PC) cell lines	lectin treatment	upregulated	26417675
5360	Human	hsa-miR-21-5p	miRNA	radiation	prostate cancer	serum	curative radiotherapy (RT) treatment	upregulated	30103771
5361	Human	hsa-miR-21-5p	miRNA	"isoniazid, pyrazinamide and ethambutol"	pulmonary tuberculosis (PTB)	serum	"isoniazid, pyrazinamide and ethambutol treatment"	miR-21-5p was downregulated in treated patients when compared with untreated patients.	29523324
5362	Human	hsa-miR-21-5p	miRNA	lipopolysaccharide (LPS)	pulpal inflammation	human dental pulp cells (hDPCs)	lipopolysaccharide (LPS) treatment	upregulated	31042008
5363	Human	hsa-miR-21-5p	miRNA	pioglitazone	renal fibrosis	TGF-¦Â1-treated HK-2 cells	Pioglitazone treatment	downregulated	31254585
5364	Human	hsa-miR-21-5p	miRNA	TGF-¦Â1	renal fibrosis	HK-2 cells	TGF-¦Â1 treatment	upregulated	31254585
5365	Human	hsa-miR-21-5p	miRNA	oxidized low density lipoprotein (ox-LDL)	cell senescence	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	28347692
5366	Human	hsa-miR-21-5p	miRNA	dexamethasone (DEX)	steatosis	HepG6 cells	dexamethasone (Dex) treatment	upregulated	29409992
5367	Human	hsa-miR-21-5p	miRNA	"IL-1¦Â, IFN-¦Ã and TNF-¦Á"	type 1 diabetes mellitus (T1DM)	EndoC-¦ÂH1 beta cell lines and human islets	"a mixture containing 10 ng/mL each of IL-1¦Â, IFN-¦Ã, and TNF-¦Á for 24 h"	upregulated	29445851
5368	Human	hsa-miR-21-5p	miRNA	metformin (Met)	type 2 diabetes mellitus (T2DM)	"SUM159PT, MCF-7, BT-474 and BT-549"	metformin treatment	downregulated	28698800
5369	Human	hsa-miR-216	miRNA	photodynamic therapy (PDT)	cervical cancer (CC)	HeLa cells	photody-namic therapy (PDT) treatment	upregulated	19953537
5370	Human	hsa-miR-216	miRNA	chemotherapy	colorectal cancer (CRC)	serum	" modified folfox6 (oxaliplatin 85 mg/m2, day 1; 5-fluorouracil as a continuous intravenous infusion at 46 h dose 2400 mg/m2; 5-fluorouracil intravenous infusion at 30 min dose 300 mg/m2
, day 1; CF 400 mg/m2 intravenous infusion at 2 h, day 1) treatment"	dysregulated	24304648
5371	Human	hsa-miR-216	miRNA	BAY11-7082	helicobacter pylori infection	H. pylori infected gastric epithelial cells	treated with 10 ¦ÌM Bay 11-7082	upregulated	28208005
5372	Human	hsa-miR-216	miRNA	emodin	ovarian cancer (OC)	A2780 cells	emodin treatment	upregulated	29512773
5373	Human	hsa-miR-216	miRNA	N-succinimidyl N-methylcarbamate	pancreatic cancer (PC)	Normal human pancreatic ductal epithelial (HPDE-6) cells	Cells were a fixed 0.005 mmol/L concentration of N-succinimidyl N-methylcarbamate	upregulated	24563415
5374	Human	hsa-miR-216-3p	miRNA	metformin (Met)	preeclampsia (PE)	Trophoblast and HUVEC cells	Metformin (Met) treatment	upregulated	31203154
5375	Human	hsa-miR-216a	miRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	A549 cells	lipopolysaccharide (LPS)	downregulated	31784954
5376	Human	hsa-miR-216a	miRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	A549 cells	lipopolysaccharide (LPS) treatment	downregulated	31784954
5377	Human	hsa-miR-216a	miRNA	ginsenoside Rb2	inflammation	human umbilical vein endothelial cells (HUVECs); human aortic endothelial cells	Ginsenoside Rb2 (Rb2) treatment	Rb2 decreased the expression of endogenous miR-216a.	33786633
5378	Human	hsa-miR-216a	miRNA	lipopolysaccharide (LPS)	macrophage polarization	THP-1 derived macrophage	1 ng/ml lipopolysaccharide (LPS) and 20 ng/ml interferon (IFN)-¦Ã treatment	upregulated	29940270
5379	Human	hsa-miR-216a	miRNA	dihydrotestosterone (DHT)	prostate cancer	LNCaP cells	dihydrotestosterone treatment	upregulated	26506397
5380	Human	hsa-miR-216a-3p	miRNA	curcumin (Cur)	nasopharyngeal carcinoma (NPC)	CNE-2R cells	curcumin treatment	upregulated	31793078
5381	Human	hsa-miR-216a-5p	miRNA	H2O2	asthma	human bronchial epithelial cell (16HBE)	H2O2 treatment	downregulated	30502088
5382	Human	hsa-miR-216a-5p	miRNA	H2O2	asthma	16HBE cells	H2O2 treatment	downregulated	30502088
5383	Human	hsa-miR-216a-5p	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	downregulated	31029709
5384	Human	hsa-miR-216a-5p	miRNA	high glucose (HG)	diabetic nephropathy (DN)	HK2 cells	high glucose treatment	ZEB1-AS1 suppressed HG-induced EMT and fibrogenesis by regulating miR-216a-5p and BMP-7.	32294702
5385	Human	hsa-miR-216a-5p	miRNA	hypoxia	hypoxia-induced injury	?12 soft tissue sarcoma cell lines	was exposed to 1% oxygen (hypoxia) for up to 48 h treatment	upregulated	24927770
5386	Human	hsa-miR-216a-5p	miRNA	treponema pallidum (T. pallidum) infection	syphilis	plasma	Treponema pallidum (T. pallidum) infectionn treatment	downregulated	31358689
5387	Human	hsa-miR-216b	miRNA	Cetuximab	colorectal cancer (CRC)	CRC cells	cetuximab treatment	downregulated	27158405
5388	Human	hsa-miR-216b	miRNA	ethanol extract of Salviamiltiorrhiza (SM)	endoplasmic reticulum stress (ERS)	U266 and U937 cells	ethanol extract of Salviamiltiorrhiza (SM) treatment	upregulated	29671785
5389	Human	hsa-miR-216b	miRNA	cigarette smoke condensate (CSC)	non-small cell lung cancer (NSCLC)	HPL1A cells	cigarette smoke condensate (CSC) treatment	upregulated	32668597
5390	Human	hsa-miR-216b	miRNA	paclitaxel (PTX)	non-small cell lung cancer (NSCLC)	NSCLC cells	paclitaxel treatment	downregulated	26852748
5391	Human	hsa-miR-216b	miRNA	IL-1¦Â	osteoarthritis (OA)	human chondrosarcoma cells (SW1353)	IL-1¦Â treatment	upregulated	28356485
5392	Human	hsa-miR-216b	miRNA	oxygen glucose deprivation (OGD)	spinal cord injury (SCI)	human SY-SH-5Y cells	oxygen-glucose deprivation treatment	"TCTN2 was downregulated in the spinal cord tissues of a rat model of SCI and in oxygen-glucose deprivation-induced hypoxic SY-SH-5Y cells, while microRNA-216b (miR-216b) was upregulated"	31050183
5393	Human	hsa-miR-217	miRNA	arsenite	acceleration of the cell cycle and carcinogenesis	HaCaT cells	arsenic exposure	upregulated	28062277
5394	Human	hsa-miR-217	miRNA	human cytomegalovirus (HCMV)	acute myeloid leukemia (AML)	endothelial cells(ECs)	Human cytomegalovirus(HCMV)? infection	upregulated	24376725
5395	Human	hsa-miR-217	miRNA	TGF-¦Â1	asthma	Human airway smooth muscle cells (ASMCs)	transforming growth factor-¦Â (TGF-¦Â1) treatment	downregulated	30212709
5396	Human	hsa-miR-217	miRNA	TGF-¦Â1	asthma	human bronchial epithelial cells BEAS-2B	TGF-¦Â1 treatment	"TGF-¦Â1, GAS5, HDAC4 were upregulated, while miR-217 was downregulated in bronchial mucosal tissues of asthmatic children and TGF-¦Â1-treated BEAS-2B cells"	33864612
5397	Human	hsa-miR-217	miRNA	high glucose (HG)	atherosclerosis (AS)	vascular smooth muscle cells (VSMCs)	high glucose (HG) treatment	miR-217 was found to be upregulated in VSMCs treated by high glucose and aorta VSMCs of diabetic rats.	33283391
5398	Human	hsa-miR-217	miRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	THP-1 acute monocytic leukemia cells	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	31432137
5399	Human	hsa-miR-217	miRNA	arsenite	bladder cancer	Normal bladder SV-HUC-1 cells	?arsenite treatment	downregulated	33386469
5400	Human	hsa-miR-217	miRNA	dasatinib	chronic myeloid leukemia (CML)	K562 cells	dasatinib treatment	miR-217 was significantly downregulated in K562 cells.	30195077
5401	Human	hsa-miR-217	miRNA	baicalin (BAI)	colorectal cancer (CRC)	DLD1 and HCT-116 cells	baicalin (BAI) treatment	downregulated	30737617
5402	Human	hsa-miR-217	miRNA	high glucose (HG)	diabetes mellitus (DM)	human lymphatic endothelial cells (LECs)	high glucose (HG) treatment	"GAS5 was significantly downregulated whereas miR-217 was obviously upregulated in diabetic skin, HG-induced lymphatic endothelial cells (LECs) and diabetic mouse model."	33865922
5403	Human	hsa-miR-217	miRNA	high glucose (HG)	diabetic retinopathy (DR)	ARPE-19 cells	high glucose (HG) treatment	upregulated	31702814
5404	Human	hsa-miR-217	miRNA	rapamycin	endothelial dysfunction	human umbilical vein endothelial cells (HUVECs)	rapamycin treatment	upregulated	29579170
